KinkyDungeonStatDescNovicePet,"You can now sprint while wearing a petsuit. (Upgrades available in spell tree)"
KinkyDungeonSpellNovicePet0,Novice Pet Training
KinkyDungeonSpellDescriptionNovicePet0,"You can now sprint while wearing a petsuit."
KinkyDungeonSpellNovicePet1,Eager Pet
KinkyDungeonSpellDescriptionNovicePet1,"+1 slow reduction while wearing a petsuit, but sprint costs are increased by 30% when not wearing a petsuit."
KinkyDungeonSpellNovicePet2,Experienced Pet
KinkyDungeonSpellDescriptionNovicePet2,"+2 slow reduction total while wearing a petsuit (from +1), but sprint costs are increased by 100% (from 30%) when not wearing a petsuit and slow level is increased by +1."
KinkyDungeonSpellNovicePet3,Devoted Pet
KinkyDungeonSpellDescriptionNovicePet3,"+3 slow reduction total while wearing a petsuit (from +2), but you cannot sprint (from +100% cost) when not wearing a petsuit and slow level is increased by +2 (from +1)."
KinkyDungeonSpellNovicePetX,Bad Pet
KinkyDungeonSpellDescriptionNovicePetX,"Relinquish the Novice Pet perk. One time only. If you take the perk again, there is no going back."
KinkyDungeonBuffNovicePet,You are an expert in wearing a petsuit and your mobility is increased.
KinkyDungeonBuffNovicePetBad,You are too used to wearing petsuits! Sprinting is impaired.
KinkyDungeonBuffNovicePetVeryBad,You are a disobedient pet. You should put on a petsuit!

KinkyDungeonStatDominant,"Dominant"
KinkyDungeonStatDescDominant,"They're trapped here with you. Ghosts are more helpful, and you can bind enemies that confront you about bondage."

KinkyDungeonStatStranger,"Stranger"
KinkyDungeonStatDescStranger,"Randomizes your relationship to most factions."
KinkyDungeonStatWrongNeighborhood,"Wrong Neighborhood"
KinkyDungeonStatDescWrongNeighborhood,"All factions are hostile and united against you."
KinkyDungeonStatBandit,"Bandit"
KinkyDungeonStatDescBandit,"Start friendly to bandits, and hostile to most other factions."

KinkyDungeonStatTrespasser,"Trespasser"
KinkyDungeonStatDescTrespasser,"You lose reputation with the goddesses every time you advance a floor."

KinkyDungeonStatPrisoner,"Prisoner"
KinkyDungeonStatDescPrisoner,"Start the game as a submissive prisoner wandering the halls."

KinkyDungeonStatRusted,"Rusty Bolts"
KinkyDungeonStatDescRusted,"Most traps have a 25% misfire chance each time you step on them."

KinkyDungeonStatNoPet,"Not a Pet"
KinkyDungeonStatDescNoPet,"Petsuits occur less often."
KinkyDungeonStatUnmasked,"Unmasked"
KinkyDungeonStatDescUnmasked,"Hoods and full-face covering masks do not appear, but blindfolds are more powerful. Does not include kigurumi masks."
KinkyDungeonStatNoKigu,"No Kigurumi Masks"
KinkyDungeonStatDescNoKigu,"Removes face-mimicking masks from the game."
KinkyDungeonStatNoHood,"No Hoods"
KinkyDungeonStatDescNoHood,"Removes hoods from the game."
KinkyDungeonStatNoSenseDep,"No Sense Deprivation"
KinkyDungeonStatDescNoSenseDep,"Removes sensory deprivation hood/mask from the game."
KinkyDungeonStatBlackout,"Blackout"
KinkyDungeonStatDescBlackout,"Blindfolds are stronger. While blindfolded you can only see enemies next to you."
KinkyDungeonStatNoBlindfolds,"No Blindfolds"
KinkyDungeonStatDescNoBlindfolds,"In most cases you will not get blindfolded, except for cloth blindfolds which can be escaped easily."

KinkyDungeonStatTotalBlackout,"Total Blackout"
KinkyDungeonStatDescTotalBlackout,"Blindfolds are extremely punishing and you can't see explored areas while blindfolded."
KinkyDungeonStatNearsighted,"Poor Vision"
KinkyDungeonStatDescNearsighted,"Vision radius is significantly reduced."
KinkyDungeonStatKeenHearing,"Keen Hearing"
KinkyDungeonStatDescKeenHearing,"You can more easily hear enemies and their movements through walls."
KinkyDungeonStatArchersEye,"Archer's Eye"
KinkyDungeonStatDescArchersEye,"+2 vision radius."
KinkyDungeonStatNightOwl,"Night Owl"
KinkyDungeonStatDescNightOwl,"Your vision in dark areas is improved."
KinkyDungeonStatNightBlindness,"Fear of the Dark"
KinkyDungeonStatDescNightBlindness,"Your vision in dark areas is reduced."

KinkyDungeonStatMutualDarkness,"Mutually Assured Darkness"
KinkyDungeonStatDescMutualDarkness,"Darkness is twice as effective in hiding from enemies, but your night vision is also reduced."
KinkyDungeonStatStalker,"Stalker"
KinkyDungeonStatDescStalker,"Darkness is twice as effective in hiding from enemies."

KinkyDungeonStatNoDoll,"Not a Doll"
KinkyDungeonStatDescNoDoll,"You may still enter Doll Terminals, but enemies will not force you onto doll stands."
KinkyDungeonStatNoNurse,"No Nurses"
KinkyDungeonStatDescNoNurse,"Nurses will not appear in the game."
KinkyDungeonStatNoPolice,"No Police"
KinkyDungeonStatDescNoPolice,"Police-based bounty hunters will not appear in the game."
KinkyDungeonStatNoBrats,"No Brats"
KinkyDungeonStatDescNoBrats,"Submissive enemies won't run away from you."
KinkyDungeonStatOnlyBrats,"Brats Only"
KinkyDungeonStatDescOnlyBrats,"Submissive enemies will always be bratty and force you to catch them."

KinkyDungeonStatTapePref,"More Tape"
KinkyDungeonStatDescTapePref,"Tape-wielding enemies (such as Tape Bots) occur more frequently."
KinkyDungeonStatTapeOptout,"Less Tape"
KinkyDungeonStatDescTapeOptout,"Fewer tape-related enemies will appear, although this does not remove tape entirely."


KinkyDungeonStatRobotVetoTape,"No Tape Bots"
KinkyDungeonStatDescRobotVetoTape,"The old civilization did not use tape-based restraints in their capture robots."
KinkyDungeonStatRobotVetoCable,"Less Cable Bots"
KinkyDungeonStatDescRobotVetoTape,"The old civilization used significantly less cable-based restraints in their capture robots."
KinkyDungeonStatRobotVetoResin,"No Resin Bots"
KinkyDungeonStatDescRobotVetoTape,"The old civilization did not use crystal resin-based restraints in their capture robots."
KinkyDungeonStatRobotVetoLatex,"Lexx Latex Bots"
KinkyDungeonStatDescRobotVetoTape,"The old civilization used significantly less latex-based restraints in their capture robots."

KinkyDungeonStatSlimePref,"More Encasement"
KinkyDungeonStatDescSlimePref,"Enemies that encase you (e.g slimes, latex cubes) will appear more frequently."
KinkyDungeonStatSlimeOptout,"Less Encasement"
KinkyDungeonStatDescSlimeOptout,"Fewer encasement-related enemies will appear, although this does not remove them entirely."

KinkyDungeonStatBubblePref,"More Bubbles"
KinkyDungeonStatDescBubblePref,"Enemies that use bubbles (e.g. aqua slimes, water witches) will appear more frequently."
KinkyDungeonStatBubbleOptout,"Less Bubbles"
KinkyDungeonStatDescBubbleOptout,"Fewer bubble-related enemies will appear, although this does not remove them entirely."




KinkyDungeonStatMC_Trainee,"Trainee"
KinkyDungeonStatDescMC_Trainee,"Your training has given you access to the powers of the Trainee class. (Aroused mode only)"
KinkyDungeonStatMC_Fighter,"Fighter"
KinkyDungeonStatDescMC_Fighter,"Your training has given you access to the powers of the Fighter class."
KinkyDungeonStatMC_Rogue,"Rogue"
KinkyDungeonStatDescMC_Rogue,"Your training has given you access to the powers of the Rogue class."
KinkyDungeonStatMC_Wizard,"Wizard"
KinkyDungeonStatDescMC_Wizard,"Your training has given you access to the powers of the Wizard class."
KinkyDungeonStatMC_Peasant,"Peasant"
KinkyDungeonStatDescMC_Peasant,"You possess the agricultural mastery of the Peasant class."


KinkyDungeonStatPanic,"Panic! (Chests)"
KinkyDungeonStatDescPanic,"When you open a trapped chest, you are stunned for 2 turns."

KinkyDungeonStatPanic2,"Panic! (Traps)"
KinkyDungeonStatDescPanic2,"When you step on a trap, you are stunned for 2 turns."
KDPanic,Panic sets in! (Stunned 2 turns)

KinkyDungeonStatButterfingers,"Butterfingers"
KinkyDungeonStatDescButterfingers,"Having arms bound prevents you from using your hands to struggle or unlock yourself."

KinkyDungeonStatWeakGrip,"Weak Grip"
KinkyDungeonStatDescWeakGrip,"Having arms bound prevents you from holding weapons or potions."

KinkyDungeonCantUsePotionsKneel,You kneel down so you can reach the potion with your mouth...

KinkyDungeonStatIncantation,"Can't Hear You!"
KinkyDungeonStatDescIncantation,"Being gagged blocks you from casting verbal spells regardless of gag power."
KinkyDungeonStatSmoothTalker,"Smooth Talker"
KinkyDungeonStatDescSmoothTalker,"Being gagged does not increase your miscast chance for verbal spells unless fully gagged, and reduces gag power by 20%."

KinkyDungeonStatUnmasked,"Unmasked"
KinkyDungeonStatDescUnmasked,"Hoods and full-face covering masks do not appear, but blindfolds are more powerful."

KinkyDungeonStatBallGagLover,"Ball Gag Lover"
KinkyDungeonStatDescBallGagLover,"Increase occurrence of ball gags, decrease occurrence of muzzles."
KinkyDungeonStatMuzzleLover,"Muzzle Lover"
KinkyDungeonStatDescMuzzleLover,"Greatly increases the occurrence of muzzles."

KinkyDungeonStatArmbinderLover,"Armbinder Lover"
KinkyDungeonStatDescArmbinderLover,"More armbinders, less straitjackets."

KinkyDungeonStatJacketLover,"Jacket Lover"
KinkyDungeonStatDescJacketLover,"More straitjackets, less armbinders."




KinkyDungeonStatStartMaid,"Maid Sweeper"
KinkyDungeonStatDescStartMaid,"Start in a magically locked maid outfit."
KinkyDungeonStatStartWolfgirl,"Wolf Trainee"
KinkyDungeonStatDescStartWolfgirl,"Start in a uniform of a naughty wolfgirl."
KinkyDungeonStatStartLatex,"Latex Toy"
KinkyDungeonStatDescStartLatex,"Start bound in lovely latex restraints."
KinkyDungeonStatStartObsidian,"Elemental Slave"
KinkyDungeonStatDescStartObsidian,"Start in a full set of magically locked obsidian cuffs."


KinkyDungeonStatDistractionCast,"Mana Burst"
KinkyDungeonStatDescDistractionCast,"While at 100% distraction, you get -100% miscast chance but spending too much mana at once may cause you to go over the edge."
KinkyDungeonStatArousingMagic,"Arousing Magic"
KinkyDungeonStatDescArousingMagic,"Your magic is powered by otherworldly distracting energies. Casting spells increases distraction based on the mana spent."
KinkyDungeonStatClearheaded,"Clearheaded"
KinkyDungeonStatDescClearheaded,"Magic puts you in a clear state of mind. Casting spells successfully reduces your distraction."


KinkyDungeonCopyPerks,Copy (clipboard)
KinkyDungeonPastePerks,Paste (clipboard)


KDConductionDamageTaken,DAMAGEDEALT electric damage conducts to you!!!
KDBurningFanFlamesDamageTaken,"The pressure fans the flames on you, dealing bonus DAMAGEDEALT fire damage!"
KinkyDungeonDrenchedSlimeBuff,The RestraintName comes off more easily in the presence of water!
KDSlipIce,You slip on the floor!
KinkyDungeonBuffIgniteDamage,The air around you is ablaze! (-DamageDealt SP)
KinkyDungeonBuffShrineIllusionTrigger,"The Goddess of Illusions shrouds you in shadows!"
KinkyDungeonBuffLockdownTry,"You struggle against your bonds, but a magical force resists!"
KinkyDungeonRopeEngulfEnd1,"The ropes squeeze you tighter and tighter..."
KinkyDungeonRopeEngulfEnd2,"Your body sinks deeper into a sea of bindings..."
KinkyDungeonRopeEngulfEnd3,"You struggle to breath as you are buried alive in squirming ropes..."
KinkyDungeonSlimeEngulfEnd1,"The slime stretches out over your body..."
KinkyDungeonSlimeEngulfEnd2,"The slime continues to engulf you, blocking out your vision..."
KinkyDungeonSlimeEngulfEnd3,"The slime starts to harden, sealing you inside a rubbery prison..."
KinkyDungeonSarcoHexEnd1,"You feel a force compelling you to stop resisting..."
KinkyDungeonSarcoHexEnd2,"Your body struggles to move as you feel a power sealing you!"
KinkyDungeonSarcoHexEnd3,"The sarcophagus' door slides open as you are slowly pulled inside..."
KinkyDungeonShadowEngulf1,"The hands squeeze you tightly as a shadowy portal appears..."
KinkyDungeonShadowEngulf2,"More hands clasp over your body as they pull you toward the portal..."
KinkyDungeonShadowEngulf3,"You struggle to breath as you are pulled into the mass of shadow hands..."
KinkyDungeonPassOut,"The world goes dark..."
KinkyDungeonPassOut2,"You wake up in a different place..."

KinkyDungeonSpellArcaneStrike,Arcane Explosion

KDEnemyMiscast,"EnemyName says something incomprehensible! Her spell miscasts!"
KDBanditMiscast,"EnemyName fumbles her next move!"
KDCastCM1,"The EnemyName utters a command word on the TargetName!"

KinkyDungeonPlayerVibratedLocationItemNipplesPiercings,Nipples
KinkyDungeonPlayerVibratedLocationItemNipples,Nipples
KinkyDungeonPlayerVibratedLocationItemBreast,Breasts
KinkyDungeonPlayerVibratedLocationItemPelvis,Panties
KinkyDungeonPlayerVibratedLocationItemVulvaPiercings,Panties
KinkyDungeonPlayerVibratedLocationItemVulva,Front
KinkyDungeonPlayerVibratedLocationItemButt,Rear
KinkyDungeonPlayerVibratedLocationItemBoots,Feet
KinkyDungeonPlayerVibratedLocationMultiple,Everywhere!

KinkyDungeonPlayerArmor,"Physical Armor: "
KinkyDungeonPlayerSpellResist,"Magic Armor: "
KinkyDungeonPlayerShadow,"In the Shadows: You are harder to see."
KinkyDungeonPlayerSneak,"Invisible: You are very difficult to see."
KinkyDungeonPlayerQuickness,"Quickness: Your next movement is so fast it doesn't advance a turn."
KinkyDungeonPlayerReduction,"All Damage Reduction: "
KinkyDungeonPlayerDamageResist,"You take PERCENT1 DAMAGETYPE damage, based on PERCENT2 DAMAGETYPE resist and PERCENT3 DAMAGECATEGORY modifier."
KinkyDungeonPlayerDamageBuff,"You deal PERCENT more DAMAGETYPE damage."
KinkyDungeonPlayerBindBuff,"Your bindings are PERCENT more effective."
KinkyDungeonPlayerDamage,"Your attacks deal a base of DAMAGEDEALT DAMAGETYPE damage, for a stamina cost of STMNA."
KinkyDungeonPlayerPlugged,"Plugged!"
KinkyDungeonPlayerPluggedExtreme,"Plugged up!!!"
KinkyDungeonPlayerDenied,"Denied! You won't be getting off that easy~"
KinkyDungeonPlayerVibrated0,"Teasing vibrations..."
KinkyDungeonPlayerVibrated1,"Gentle vibrations..."
KinkyDungeonPlayerVibrated2,"Mild vibrations..."
KinkyDungeonPlayerVibrated3,"Strong vibrations!"
KinkyDungeonPlayerVibrated4,"Intense vibrations!!"
KinkyDungeonPlayerVibrated5,"Torturous vibrations!!!"

KDStatRestriction,Your restraints are restrictive! Struggling is less effective without help.
KDStatStun,"Stunned! You can't move!"
KDStatBlind,"Your vision is impaired!"
KDStatArms,"Arms are bound!"
KDStatHands,"Hands are useless!"
KDStatHandsPartial,"Hands are impaired! Some tasks will be harder..."
KDStatSpeedSlow,"Slow Level 2: Movement significantly impaired!"
KDStatSpeedSlightlySlow,"Slow Level 1: Movement slightly impaired."
KDStatSpeedVerySlow,"Slow Level 3: Movement severely impaired!"
KDStatSpeedNoSprint,"Slow Level 4+: Movement is almost impossible. Sprinting and hopping are disabled."
KDStatSpeedImmobile,"Slow Level 10+: Immobilized!"
KDStatFreeMouth,"Your mouth is free for potion-drinking and spellcasting activities."
KDStatFreeEyes,"Your vision is clear."
KDStatFreeHands,"Your hands are unobstructed."
KDStatFreeArms,"Your arms are free to move as you please."
KDStatFreeLegs,"Your legs are free and unimpeded."
KDStatGag,"You are gagged! Verbal miscast chance is increased and your potions are less effective!"
KDStatGagFull,"Your mouth is totally filled! You can't drink potions and cant cast verbal spells!"

KinkyDungeonBuffEmpower,"Spell Empowerment!"

KinkyDungeonBuffLight,"Let there be light!"

KinkyDungeonBuffMagicalSight,"You're seeing things..."

KinkyDungeonBuffPoisonDagger,"You've been poisoned!"

KinkyDungeonBuffTabletLatex,-50% MP Cost (Latex)
KinkyDungeonBuffTabletLeather,-50% MP Cost (Leather)
KinkyDungeonBuffTabletMetal,-50% MP Cost (Metal)
KinkyDungeonBuffTabletRope,-50% MP Cost (Rope)
KinkyDungeonBuffTabletWill,Regeneration
KinkyDungeonBuffTabletElements,-50% MP Cost (Elements)
KinkyDungeonBuffTabletConjure,-50% MP Cost (Conjuration)
KinkyDungeonBuffTabletIllusion,-50% MP Cost (Illusion)

KinkyDungeonBuffConduction,"Conductive: When you or an enemy takes electric damage, the other takes half of it as well!"
KinkyDungeonBuffLightningRod,"Lightning Rod: Gain significantly boosted electric resist."
KinkyDungeonBuffDrenched,"Drenched: Grants fire resist, ice/electric weakness, and makes you conductive."

KinkyDungeonBuffChilled,"Chilled: The cold makes it hard to move! You are slowed."
KinkyDungeonBuffSlimed,"Slimed: It's sticky and dense! You are slowed and 30% more vulnerable to glue damage."
KinkyDungeonBuffUnsteady,"Unsteady: You're on loose footing. You are easier to hit and are slowed."
KinkyDungeonBuffUnsteady2,"Unsteady: You're on loose footing. You are easier to hit and are slowed."
KinkyDungeonBuffChillWalk,Ignore Ice Tiles

KinkyDungeonBuffIgnite,"Ignited: You are dealing fire damage to yourself and nearby enemies!"
KinkyDungeonBuffBurning,"You are on fire and taking damage!"

KinkyDungeonBuffShrineElements,"Divine Punishment: Deals bonus damage when you hit an enemy."
KinkyDungeonBuffShrineConjure,"Divine Protection: Automatically blocks the next 3 times an enemy tries to bind you."
KinkyDungeonBuffShrineIllusion,"Divine Cunning: You turn invisible briefly after attacking."
